trigram,freq
"('m', 'between', 'size')",1
"('between', 'size', 'and')",1
"('size', 'and', 'they')",1
"('and', 'they', 're')",1
"('they', 're', 'still')",1
"('re', 'still', 'not')",1
"('still', 'not', 'a')",1
"('not', 'a', 'flowy')",1
"('a', 'flowy', 'a')",1
"('flowy', 'a', 'i')",1
"('a', 'i', 'd')",1
"('i', 'd', 'have')",2
"('d', 'have', 'liked')",1
"('have', 'liked', 'these')",1
"('liked', 'these', 'are')",1
"('these', 'are', 'too')",1
"('are', 'too', 'pricy')",1
"('too', 'pricy', 'a')",1
"('pricy', 'a', 'lounge')",1
"('a', 'lounge', 'pant')",1
"('lounge', 'pant', 'for')",1
"('pant', 'for', 'me')",1
"('for', 'me', 'to')",2
"('me', 'to', 'be')",1
"('to', 'be', 'on')",2
"('be', 'on', 'the')",2
"('on', 'the', 'fence')",1
"('the', 'fence', 'about')",1
"('fence', 'about', 'them')",1
"('about', 'them', 'so')",1
"('them', 'so', 'they')",1
"('so', 'they', 're')",2
"('they', 're', 'going')",1
"('re', 'going', 'back')",1
"('going', 'back', 'if')",1
"('back', 'if', 'you')",1
"('if', 'you', 'buy')",1
"('you', 'buy', 'them')",1
"('buy', 'them', 'knowing')",1
"('them', 'knowing', 'about')",1
"('knowing', 'about', 'the')",1
"('about', 'the', 'thin')",1
"('the', 'thin', 'fabric')",1
"('thin', 'fabric', 'and')",1
"('fabric', 'and', 'snug')",1
"('and', 'snug', 'fit')",1
"('snug', 'fit', 'they')",1
"('fit', 'they', 'might')",1
"('they', 'might', 'wo')",1
"('might', 'wo', 'I')",1
"('wo', 'I', 'wa')",1
"('I', 'wa', 'intrigued')",1
"('wa', 'intrigued', 'by')",1
"('intrigued', 'by', 'the')",1
"('by', 'the', 'pattern')",1
"('the', 'pattern', 'of')",1
"('pattern', 'of', 'this')",1
"('this', 'blouse', 'the')",1
"('blouse', 'the', 'purple')",1
"('the', 'purple', 'version')",1
"('purple', 'version', 'but')",1
"('version', 'but', 'the')",1
"('but', 'the', 'design')",1
"('design', 'is', 'terrible')",2
"('is', 'terrible', 'for')",1
"('terrible', 'for', 'me')",1
"('for', 'me', 'it')",1
"('it', 's', 'boxy')",2
"('s', 'boxy', 'i')",1
"('like', 'the', 'fabric')",1
"('and', 'the', 'arm')",1
"('ruffle', 'are', 'bizarre')",1
"('are', 'bizarre', 'it')",1
"('bizarre', 'it', 's')",1
"('going', 'back', 'tomorrow')",1
"('back', 'tomorrow', 'Generally')",1
"('tomorrow', 'Generally', 'i')",1
"('Generally', 'i', 'find')",1
"('i', 'find', 'sizing')",1
"('find', 'sizing', 'at')",1
"('sizing', 'at', 'retailer')",1
"('at', 'retailer', 'to')",1
"('retailer', 'to', 'be')",1
"('be', 'very', 'consistent')",1
"('very', 'consistent', 'so')",1
"('consistent', 'so', 'i')",1
"('ordered', 'this', 'dress')",2
"('the', 'same', 'size')",2
"('same', 'size', 'that')",1
"('size', 'that', 'i')",1
"('that', 'i', 'order')",1
"('i', 'order', 'all')",1
"('order', 'all', 'of')",1
"('of', 'my', 'other')",1
"('other', 'retailer', 'dress')",1
"('retailer', 'dress', 'the')",1
"('dress', 'the', 'bust')",1
"('the', 'bust', 'wa')",2
"('bust', 'wa', 'way')",1
"('wa', 'way', 'to')",1
"('way', 'to', 'small')",1
"('to', 'small', 'so')",1
"('had', 'to', 'go')",4
"('to', 'go', 'and')",1
"('go', 'and', 'return')",1
"('and', 'return', 'this')",1
"('return', 'this', 'and')",1
"('this', 'and', 'have')",1
"('and', 'have', 'the')",1
"('have', 'the', 'next')",1
"('the', 'next', 'size')",2
"('next', 'size', 'up')",2
"('size', 'up', 'shipped')",1
"('up', 'shipped', 'to')",1
"('shipped', 'to', 'me')",1
"('it', 's', 'till')",1
"('s', 'till', 'way')",1
"('till', 'way', 'too')",1
"('way', 'too', 'small')",1
"('too', 'small', 'in')",1
"('small', 'in', 'addition')",1
"('addition', 'the', 'shipping')",1
"('the', 'shipping', 'wa')",1
"('shipping', 'wa', 'terrible')",1
"('wa', 'terrible', 'the')",2
"('terrible', 'the', 'dress')",1
"('dress', 'wa', 'just')",1
"('wa', 'just', 'dumped')",1
"('just', 'dumped', 'into')",1
"('dumped', 'into', 'a')",1
"('into', 'a', 'bag')",1
"('a', 'bag', 'with')",1
"('bag', 'with', 'no')",1
"('with', 'no', 'attempt')",1
"('no', 'attempt', 'to')",1
"('attempt', 'to', 'fold')",1
"('to', 'fold', 'this')",1
"('fold', 'this', 'and')",1
"('this', 'and', 'the')",1
"('and', 'the', 'right')",1
"('the', 'right', 'strap')",1
"('right', 'strap', 'wa')",1
"('strap', 'wa', 'defective')",1
"('wa', 'defective', 'it')",1
"('defective', 'it', 's')",1
"('s', 'so', 'irritating')",1
"('so', 'irritating', 'that')",1
"('irritating', 'that', 'i')",1
"('that', 'i', 'have')",2
"('to', 'return', 'this')",5
"('return', 'this', 'again')",1
"('this', 'again', 'The')",1
"('again', 'The', 'fit')",1
"('The', 'fit', 'wa')",1
"('all', 'but', 'the')",2
"('but', 'the', 'worst')",1
"('worst', 'part', 'wa')",1
"('part', 'wa', 'the')",1
"('wa', 'the', 'color')",1
"('color', 'were', 'really')",1
"('were', 'really', 'dull')",1
"('really', 'dull', 'and')",1
"('dull', 'and', 'not')",1
"('and', 'not', 'bright')",1
"('not', 'bright', 'a')",1
"('bright', 'a', 'shown')",1
"('online', 'photo', 'I')",1
"('photo', 'I', 'agree')",1
"('other', 'reviewer', 'about')",1
"('reviewer', 'about', 'the')",1
"('about', 'the', 'great')",1
"('the', 'great', 'color')",1
"('great', 'color', 'but')",1
"('color', 'but', 'when')",2
"('i', 'took', 'this')",2
"('took', 'this', 'off')",1
"('this', 'off', 'the')",1
"('off', 'the', 'rack')",1
"('the', 'rack', 'to')",1
"('rack', 'to', 'try')",1
"('to', 'try', 'one')",1
"('try', 'one', 'you')",1
"('one', 'you', 'can')",1
"('layer', 'of', 'fabric')",1
"('of', 'fabric', 'i')",2
"('fabric', 'i', 'thought')",2
"('i', 'thought', 'insulting')",1
"('thought', 'insulting', 'quality')",1
"('insulting', 'quality', 'for')",1
"('quality', 'for', 'the')",2
"('price', 'i', 'imagine')",1
"('i', 'imagine', 'the')",1
"('imagine', 'the', 'hole')",1
"('the', 'hole', 'would')",1
"('hole', 'would', 'start')",1
"('would', 'start', 'after')",1
"('start', 'after', 'one')",1
"('after', 'one', 'wearing')",1
"('one', 'wearing', 'Material')",1
"('wearing', 'Material', 'is')",1
"('Material', 'is', 'strange')",1
"('is', 'strange', 'triangle')",1
"('strange', 'triangle', 'top')",1
"('triangle', 'top', 'is')",1
"('top', 'is', 'funky')",1
"('is', 'funky', 'this')",1
"('funky', 'this', 'is')",1
"('just', 'not', 'awesome')",1
"('not', 'awesome', 'in')",1
"('awesome', 'in', 'any')",1
"('any', 'way', 'I')",1
"('way', 'I', 'agree')",1
"('other', 'reviewer', 'the')",3
"('reviewer', 'the', 'fabric')",1
"('fabric', 'is', 'beautiful')",2
"('is', 'beautiful', 'although')",1
"('beautiful', 'although', 'i')",1
"('although', 'i', 'wish')",1
"('i', 'wish', 'they')",1
"('wish', 'they', 'would')",1
"('they', 'would', 'start')",1
"('would', 'start', 'making')",1
"('start', 'making', 'blouse')",1
"('making', 'blouse', 'again')",1
"('blouse', 'again', 'that')",1
"('again', 'that', 'didn')",1
"('didn', 't', 'require')",1
"('t', 'require', 'you')",1
"('require', 'you', 'to')",1
"('you', 'to', 'wear')",2
"('to', 'wear', 'a')",7
"('wear', 'a', 'cami')",2
"('a', 'cami', 'underneath')",1
"('cami', 'underneath', 'because')",1
"('underneath', 'because', 'of')",1
"('because', 'of', 'sheerness')",1
"('of', 'sheerness', 'i')",1
"('sheerness', 'i', 'mean')",1
"('i', 'mean', 'for')",1
"('mean', 'for', 'the')",1
"('the', 'price', 'shouldn')",1
"('price', 'shouldn', 't')",1
"('shouldn', 't', 'it')",1
"('t', 'it', 'be')",1
"('it', 'be', 'lined')",1
"('be', 'lined', 'or')",1
"('lined', 'or', 'something')",1
"('or', 'something', 'when')",1
"('something', 'when', 'did')",1
"('when', 'did', 'our')",1
"('did', 'our', 'expectation')",1
"('our', 'expectation', 'on')",1
"('expectation', 'on', 'fabric')",1
"('on', 'fabric', 'quality')",1
"('fabric', 'quality', 'get')",1
"('quality', 'get', 'so')",1
"('get', 'so', 'low')",1
"('so', 'low', 'but')",1
"('low', 'but', 'i')",1
"('but', 'i', 'knew')",1
"('i', 'knew', 'going')",1
"('knew', 'going', 'in')",1
"('going', 'in', 'that')",1
"('that', 'it', 'would')",1
"('would', 'be', 'sheer')",1
"('be', 'sheer', 'so')",1
"('sheer', 'so', 'i')",1
"('can', 't', 'really')",1
"('t', 'really', 'complain')",1
"('really', 'complain', 'too')",1
"('complain', 'too', 'much')",1
"('too', 'much', 'plus')",1
"('much', 'plus', 'they')",1
"('plus', 'they', 'are')",1
"('they', 'are', 'so')",2
"('are', 'so', 'loosely')",1
"('so', 'loosely', 'sewn')",1
"('loosely', 'sewn', 'on')",1
"('sewn', 'on', 'that')",1
"('on', 'that', 'after')",1
"('that', 'after', '20')",1
"('after', '20', 'minute')",1
"('20', 'minute', 'and')",1
"('minute', 'and', 'only')",1
"('and', 'only', 'half')",1
"('only', 'half', 'the')",1
"('half', 'the', 'button')",1
"('the', 'button', 'undone')",1
"('button', 'undone', 'one')",1
"('undone', 'one', 'fell')",1
"('one', 'fell', 'off')",1
"('fell', 'off', 'i')",1
"('off', 'i', 'gave')",1
"('gave', 'up', 'at')",1
"('up', 'at', 'that')",1
"('at', 'that', 'This')",1
"('that', 'This', 'dress')",1
"('This', 'dress', 'didn')",1
"('dress', 'didn', 't')",3
"('t', 'work', 'for')",1
"('for', 'me', 'at')",1
"('me', 'at', 'all')",3
"('i', 'm', '6ft')",1
"('m', '6ft', 'tall')",1
"('6ft', 'tall', '160lb')",1
"('tall', '160lb', 'i')",1
"('160lb', 'i', 'usually')",1
"('usually', 'wear', 'size')",1
"('wear', 'size', 'l')",1
"('size', 'l', '8')",1
"('l', '8', '10')",1
"('8', '10', 'but')",1
"('10', 'but', 'based')",1
"('but', 'based', 'on')",1
"('the', 'review', 'i')",2
"('review', 'i', 'ordered')",2
"('ordered', 'an', 'm')",1
"('an', 'm', 'the')",1
"('m', 'the', 'material')",1
"('the', 'material', 'of')",1
"('material', 'of', 'this')",1
"('is', 'very', 'soft')",2
"('very', 'soft', 'and')",3
"('soft', 'and', 'fuzzy')",1
"('and', 'fuzzy', 'color')",1
"('fuzzy', 'color', 'is')",1
"('color', 'is', 'about')",1
"('is', 'about', 'the')",1
"('about', 'the', 'same')",1
"('same', 'a', 'pictured')",1
"('a', 'pictured', 'also')",1
"('pictured', 'also', 'length')",1
"('also', 'length', 'is')",1
"('length', 'is', 'appropriate')",1
"('is', 'appropriate', 'dress')",1
"('appropriate', 'dress', 'is')",1
"('very', 'thick', 'and')",1
"('thick', 'and', 'warm')",1
"('and', 'warm', 'the')",1
"('warm', 'the', 'fabric')",1
"('the', 'fabric', 'however')",2
"('fabric', 'however', 'ha')",1
"('however', 'ha', 'no')",1
"('no', 'stretch', 'at')",1
"('stretch', 'at', 'all')",1
"('at', 'all', 'dress')",1
"('all', 'dress', 'is')",1
"('is', 'very', 'specious')",1
"('very', 'specious', 'and')",1
"('specious', 'and', 'shapeless')",1
"('and', 'shapeless', 'there')",1
"('shapeless', 'there', 'is')",1
"('there', 'is', 'allot')",1
"('is', 'allot', 'of')",1
"('allot', 'of', 'room')",1
"('of', 'room', 'everywhere')",1
"('room', 'everywhere', 'except')",1
"('everywhere', 'except', 'shoulder')",1
"('except', 'shoulder', 'sleeve')",1
"('shoulder', 'sleeve', 'i')",1
"('sleeve', 'i', 'thought')",1
"('thought', 'that', 'area')",1
"('that', 'area', 'wa')",1
"('area', 'wa', 'tight')",1
"('wa', 'tight', 'snug')",1
"('tight', 'snug', 'which')",1
"('snug', 'which', 'is')",1
"('which', 'is', 'strange')",1
"('is', 'strange', 'because')",1
"('strange', 'because', 'it')",1
"('because', 'it', 'run')",1
"('it', 'run', 'large')",1
"('run', 'large', 'everywhe')",1
"('large', 'everywhe', 'A')",1
"('everywhe', 'A', 'serious')",1
"('A', 'serious', 'joke')",1
"('serious', 'joke', 'i')",1
"('joke', 'i', 'struggled')",1
"('i', 'struggled', 'with')",1
"('struggled', 'with', 'the')",1
"('with', 'the', 'button')",1
"('the', 'button', 'for')",1
"('button', 'for', 'a')",1
"('a', 'good', '10')",1
"('good', '10', 'minute')",1
"('10', 'minute', 'and')",1
"('minute', 'and', 'gave')",1
"('and', 'gave', 'up')",1
"('up', 'after', 'the')",1
"('after', 'the', '3rd')",1
"('the', '3rd', 'button')",1
"('3rd', 'button', 'i')",1
"('button', 'i', 'm')",1
"('sure', 'what', 'they')",1
"('what', 'they', 'were')",1
"('they', 'were', 'thinking')",1
"('were', 'thinking', 'Although')",1
"('thinking', 'Although', 'i')",1
"('Although', 'i', 'love')",1
"('retailer', 'this', 'product')",1
"('this', 'product', 'isn')",1
"('product', 'isn', 't')",1
"('isn', 't', 'the')",3
"('t', 'the', 'quality')",1
"('the', 'quality', 'or')",1
"('quality', 'or', 'presentation')",1
"('or', 'presentation', 'i')",1
"('presentation', 'i', 'expect')",1
"('i', 'expect', 'from')",1
"('expect', 'from', 'them')",1
"('from', 'them', 'the')",1
"('them', 'the', 'dress')",1
"('the', 'dress', 'arrived')",1
"('dress', 'arrived', 'stuffed')",1
"('arrived', 'stuffed', 'into')",1
"('stuffed', 'into', 'a')",1
"('into', 'a', 'small')",1
"('bag', 'and', 'wa')",1
"('and', 'wa', 'a')",2
"('wa', 'a', 'crumpled')",1
"('a', 'crumpled', 'mess')",1
"('crumpled', 'mess', 'the')",1
"('mess', 'the', 'fabric')",1
"('the', 'fabric', 'wasn')",1
"('fabric', 'wasn', 't')",1
"('wasn', 't', 'soft')",1
"('t', 'soft', 'and')",1
"('soft', 'and', 'fluid')",1
"('and', 'fluid', 'a')",1
"('fluid', 'a', 'i')",1
"('a', 'i', 'expected')",1
"('i', 'expected', 'but')",2
"('expected', 'but', 'rather')",1
"('but', 'rather', 'wa')",1
"('rather', 'wa', 'stiff')",1
"('wa', 'stiff', 'and')",1
"('stiff', 'and', 'a')",1
"('and', 'a', 'little')",2
"('a', 'little', 'scratchy')",1
"('little', 'scratchy', 'i')",1
"('scratchy', 'i', 'purchased')",1
"('purchased', 'the', 'ecru')",1
"('the', 'ecru', 'version')",1
"('ecru', 'version', 'which')",1
"('version', 'which', 'wa')",1
"('which', 'wa', 'also')",1
"('wa', 'also', 'slightly')",1
"('also', 'slightly', 'darker')",1
"('slightly', 'darker', 'than')",1
"('darker', 'than', 'the')",1
"('the', 'photo', 'showed')",1
"('photo', 'showed', 'i')",1
"('showed', 'i', 'returned')",1
"('i', 'returned', 'the')",1
"('returned', 'the', 'dress')",1
"('dress', 'and', 'will')",1
"('and', 'will', 'keep')",1
"('will', 'keep', 'looking')",1
"('keep', 'looking', 'I')",1
"('looking', 'I', 'ordered')",1
"('ordered', 'the', 'ivory')",2
"('the', 'ivory', 'of')",1
"('ivory', 'of', 'this')",1
"('this', 'dress', 'expecting')",1
"('dress', 'expecting', 'it')",1
"('be', 'a', 'nice')",2
"('nice', 'dress', 'i')",1
"('dress', 'i', 'could')",1
"('could', 'wear', 'into')",1
"('wear', 'into', 'my')",1
"('into', 'my', 'second')",1
"('my', 'second', 'trimester')",1
"('second', 'trimester', 'of')",1
"('trimester', 'of', 'pregnancy')",1
"('of', 'pregnancy', 'instead')",1
"('pregnancy', 'instead', 'i')",1
"('instead', 'i', 'received')",1
"('i', 'received', 'a')",1
"('received', 'a', 'dress')",1
"('a', 'dress', 'that')",2
"('dress', 'that', 'look')",2
"('like', 'a', 'ugly')",1
"('a', 'ugly', 'vintage')",1
"('ugly', 'vintage', 'gone')",1
"('vintage', 'gone', 'wrong')",1
"('gone', 'wrong', 'curtain')",1
"('wrong', 'curtain', 'of')",1
"('curtain', 'of', 'fabric')",1
"('of', 'fabric', 'the')",1
"('fabric', 'the', 'ivory')",1
"('the', 'ivory', 'is')",1
"('ivory', 'is', 'the')",1
"('is', 'the', 'color')",1
"('color', 'of', 'yellowed')",1
"('of', 'yellowed', 'newspaper')",1
"('yellowed', 'newspaper', 'the')",1
"('newspaper', 'the', 'fabric')",1
"('fabric', 'wa', 'cheap')",1
"('wa', 'cheap', 'and')",1
"('cheap', 'and', 'had')",1
"('and', 'had', 'thread')",1
"('had', 'thread', 'piece')",1
"('thread', 'piece', 'sticking')",1
"('piece', 'sticking', 'up')",1
"('sticking', 'up', 'all')",1
"('up', 'all', 'over')",1
"('all', 'over', 'the')",4
"('over', 'the', 'place')",2
"('the', 'place', 'i')",1
"('place', 'i', 'would')",1
"('i', 'would', 've')",2
"('would', 've', 'been')",2
"('ve', 'been', 'better')",1
"('been', 'better', 'off')",1
"('better', 'off', 'sewing')",1
"('off', 'sewing', 'myself')",1
"('sewing', 'myself', 'a')",1
"('myself', 'a', 'dress')",1
"('a', 'dress', 'out')",1
"('dress', 'out', 'of')",1
"('out', 'of', 'drape')",1
"('of', 'drape', 'a')",1
"('drape', 'a', 'la')",1
"('a', 'la', 'gone')",1
"('la', 'gone', 'with')",1
"('gone', 'with', 'the')",1
"('with', 'the', 'wind')",1
"('the', 'wind', 'or')",1
"('wind', 'or', 'sound')",1
"('or', 'sound', 'of')",1
"('sound', 'of', 'music')",1
"('of', 'music', 'the')",1
"('music', 'the', 'fit')",1
"('isn', 't', 'that')",1
"('t', 'that', 'great')",1
"('that', 'great', 'either')",1
"('great', 'either', 'big')",1
"('either', 'big', 'and')",1
"('big', 'and', 'boxy')",1
"('and', 'boxy', 'it')",1
"('boxy', 'it', 'could')",1
"('it', 'could', 'acco')",1
"('could', 'acco', 'The')",1
"('acco', 'The', 'material')",1
"('material', 'is', 'horrible')",1
"('is', 'horrible', 'it')",1
"('horrible', 'it', 's')",1
"('it', 's', 'heavy')",1
"('s', 'heavy', 'and')",1
"('heavy', 'and', 'cheap')",1
"('and', 'cheap', 'the')",1
"('the', 'skirt', 'doe')",1
"('skirt', 'doe', 'not')",1
"('doe', 'not', 'flow')",2
"('not', 'flow', 'a')",1
"('flow', 'a', 'it')",1
"('the', 'photo', 'instead')",1
"('photo', 'instead', 'the')",1
"('instead', 'the', 'bottom')",1
"('the', 'bottom', 'part')",1
"('bottom', 'part', 'of')",1
"('of', 'the', 'skirt')",2
"('the', 'skirt', 'just')",1
"('skirt', 'just', 'stand')",1
"('just', 'stand', 'out')",1
"('stand', 'out', 'like')",1
"('out', 'like', 'ruffle')",1
"('like', 'ruffle', 'am')",1
"('ruffle', 'am', 'returning')",1
"('am', 'returning', 'On')",1
"('returning', 'On', 'a')",1
"('On', 'a', 'hot')",1
"('a', 'hot', 'summer')",1
"('hot', 'summer', '90')",1
"('summer', '90', 'degree')",1
"('90', 'degree', 'day')",1
"('degree', 'day', 'the')",1
"('day', 'the', 'blue')",1
"('the', 'blue', 'ink')",1
"('blue', 'ink', 'on')",1
"('ink', 'on', 'the')",1
"('on', 'the', 'dress')",2
"('the', 'dress', 'stained')",1
"('dress', 'stained', 'the')",1
"('stained', 'the', 'dress')",1
"('dress', 'and', 'my')",1
"('and', 'my', 'new')",2
"('my', 'new', 'tory')",1
"('new', 'tory', 'burch')",1
"('tory', 'burch', 'bag')",1
"('burch', 'bag', 'i')",1
"('bag', 'i', 'would')",1
"('never', 'have', 'expected')",1
"('have', 'expected', 'that')",1
"('expected', 'that', 'the')",1
"('that', 'the', 'blue')",1
"('the', 'blue', 'print')",1
"('blue', 'print', 'would')",1
"('print', 'would', 'bleed')",1
"('would', 'bleed', 'all')",1
"('bleed', 'all', 'over')",1
"('all', 'over', 'me')",1
"('over', 'me', 'and')",1
"('me', 'and', 'my')",1
"('my', 'new', 'dress')",1
"('new', 'dress', 'great')",1
"('dress', 'great', 'dress')",1
"('great', 'dress', 'and')",1
"('dress', 'and', 'such')",1
"('and', 'such', 'a')",1
"('such', 'a', 'wonderful')",1
"('a', 'wonderful', 'fit')",1
"('wonderful', 'fit', 'too')",1
"('fit', 'too', 'bad')",1
"('too', 'bad', 'it')",3
"('bad', 'it', 'unwearable')",1
"('it', 'unwearable', 'now')",1
"('unwearable', 'now', 'Cut')",1
"('now', 'Cut', 'out')",1
"('Cut', 'out', 'design')",1
"('out', 'design', 'no')",1
"('design', 'no', 'seems')",1
"('no', 'seems', 'or')",1
"('seems', 'or', 'hem')",1
"('or', 'hem', 'very')",1
"('hem', 'very', 'disappointed')",1
"('disappointed', 'in', 'retailer')",2
"('in', 'retailer', 'I')",1
"('retailer', 'I', 'wa')",1
"('to', 'order', 'this')",1
"('order', 'this', 'dress')",1
"('dress', 'i', 'loved')",1
"('i', 'loved', 'that')",1
"('loved', 'that', 'it')",1
"('that', 'it', 'had')",2
"('it', 'had', 'a')",1
"('had', 'a', 'normal')",1
"('a', 'normal', 'neck')",1
"('normal', 'neck', 'nice')",1
"('neck', 'nice', 'length')",1
"('nice', 'length', 'and')",1
"('length', 'and', 'there')",1
"('and', 'there', 'wasn')",1
"('there', 'wasn', 't')",3
"('wasn', 't', 'a')",4
"('t', 'a', 'hole')",1
"('a', 'hole', 'in')",3
"('the', 'back', 'but')",1
"('back', 'but', 'this')",1
"('is', 'just', 'plain')",1
"('just', 'plain', 'awful')",1
"('plain', 'awful', 'the')",1
"('awful', 'the', 'top')",1
"('top', 'fit', 'tight')",1
"('across', 'the', 'bust')",3
"('the', 'bust', 'it')",1
"('bust', 'it', 'flattened')",1
"('it', 'flattened', 'me')",1
"('flattened', 'me', 'out')",1
"('me', 'out', 'like')",1
"('out', 'like', 'i')",1
"('wearing', 'a', 'too')",1
"('a', 'too', 'tight')",1
"('too', 'tight', 'sport')",1
"('tight', 'sport', 'bra')",1
"('sport', 'bra', 'then')",1
"('bra', 'then', 'the')",1
"('then', 'the', 'back')",1
"('the', 'back', 'zipper')",1
"('back', 'zipper', 'puckered')",1
"('zipper', 'puckered', 'and')",1
"('puckered', 'and', 'bumped')",1
"('and', 'bumped', 'up')",1
"('bumped', 'up', 'like')",1
"('up', 'like', 'there')",1
"('like', 'there', 'is')",1
"('there', 'is', 'too')",2
"('too', 'much', 'zipper')",1
"('much', 'zipper', 'for')",1
"('zipper', 'for', 'the')",1
"('for', 'the', 'fabric')",1
"('fabric', 'i', 'could')",1
"('not', 'get', 'the')",3
"('get', 'the', 'zipper')",1
"('the', 'zipper', 'to')",1
"('zipper', 'to', 'lay')",1
"('fabric', 'is', 'itchy')",1
"('is', 'itchy', 'and')",1
"('itchy', 'and', 'very')",1
"('and', 'very', 'cheap')",1
"('very', 'cheap', 'feeling')",1
"('cheap', 'feeling', 'on')",1
"('feeling', 'on', 'top')",1
"('top', 'of', 'it')",1
"('of', 'it', 'all')",1
"('it', 'all', 'the')",2
"('all', 'the', 'color')",1
"('color', 'are', 'much')",1
